iter	Passed	Remaining
3194	250761	377123
3195	250843	377050
3196	250925	376976
3197	251009	376906
3198	251091	376833
3199	251163	376745
3200	251243	376669
3201	251325	376595
3202	251397	376507
3203	251477	376431
3204	251562	376362
3205	251644	376289
3206	251720	376207
3207	251796	376124
3208	251877	376050
3209	251961	375979
3210	252043	375906
3211	252114	375817
3212	252189	375732
3213	252259	375642
3214	252337	375562
3215	252411	375477
3216	252497	375409
3217	252589	375351
3218	252664	375268
3219	252752	375204
3220	252805	375088
3221	252880	375003
3222	252967	374937
3223	253042	374853
3224	253125	374782
3225	253205	374706
3226	253283	374627
3227	253367	374556
3228	253432	374458
3229	253511	374381
3230	253597	374312
3231	253669	374225
3232	253752	374154
3233	253829	374072
3234	253906	373992
3235	253984	373912
3236	254065	373837
3237	254143	373758
3238	254225	373686
3239	254309	373615
3240	254383	373530
3241	254450	373434
3242	254532	373361
3243	254615	373289
3244	254692	373208
3245	254775	373137
3246	254862	373071
3247	254932	372980
3248	255025	372922
3249	255100	372839
3250	255170	372748
3251	255245	372664
3252	255317	372576
3253	255390	372490
3254	255465	372407
3255	255546	372331
3256	255620	372246
3257	255687	372151
3258	255751	372052
3259	255835	371981
3260	255903	371888
3261	255983	371812
3262	256067	371741
3263	256145	371662
3264	256238	371605
3265	256334	371551
3266	256429	371497
3267	256515	371429
3268	256603	371365
3269	256691	371300
3270	256772	371225
3271	256864	371165
3272	256945	371090
3273	257032	371024
3274	257106	370939
3275	257191	370870
3276	257287	370817
3277	257388	370770
3278	257485	370718
3279	257573	370654
3280	257659	370587
3281	257745	370518
3282	257826	370444
3283	257909	370371
3284	257996	370305
3285	258079	370233
3286	258162	370161
3287	258238	370079
3288	258324	370010
3289	258396	369923
3290	258474	369843
3291	258551	369763
3292	258626	369679
3293	258700	369594
3294	258773	369508
3295	258849	369426
3296	258933	369355
3297	259005	369266
3298	259078	369181
3299	259170	369120
3300	259246	369039
3301	259324	368960
3302	259403	368881
3303	259475	368795
3304	259535	368689
3305	259607	368602
3306	259680	368515
3307	259752	368428
3308	259838	368359
3309	259906	368266
3310	259980	368181
3311	260065	368111
3312	260147	368038
3313	260227	367961
3314	260311	367891
3315	260381	367801
3316	260455	367715
3317	260523	367621
3318	260597	367537
3319	260684	367471
3320	260758	367386
3321	260838	367309
3322	260909	367220
3323	260980	367131
3324	261050	367041
3325	261133	366968
3326	261222	366904
3327	261304	366830
3328	261370	366735
3329	261444	366651
3330	261524	366574
3331	261606	366500
3332	261695	366436
3333	261778	366364
3334	261856	366284
3335	261941	366215
3336	262008	366120
3337	262096	366055
3338	262178	365982
3339	262257	365903
3340	262340	365832
3341	262422	365758
3342	262500	365678
3343	262575	365595
3344	262658	365522
3345	262735	365442
3346	262807	365355
3347	262887	365279
3348	262969	365204
3349	263055	365136
3350	263128	365050
3351	263212	364979
3352	263300	364913
3353	263375	364830
3354	263446	364741
3355	263515	364649
3356	263593	364570
3357	263675	364497
3358	263752	364416
3359	263830	364337
3360	263909	364259
3361	263995	364190
3362	264072	364110
3363	264147	364027
3364	264228	363952
3365	264318	363889
3366	264398	363813
3367	264480	363739
3368	264549	363646
3369	264617	363554
3370	264699	363481
3371	264783	363409
3372	264865	363335
3373	264946	363261
3374	265013	363166
3375	265093	363089
3376	265164	363000
3377	265249	362932
3378	265322	362844
3379	265401	362768
3380	265476	362684
3381	265553	362603
3382	265621	362510
3383	265693	362423
3384	265775	362350
3385	265849	362264
3386	265923	362180
3387	265998	362097
3388	266083	362028
3389	266167	361956
3390	266245	361877
3391	266330	361807
3392	266416	361739
3393	266490	361653
3394	266569	361577
3395	266642	361490
3396	266715	361405
3397	266797	361331
3398	266874	361249
3399	266946	361163
3400	267026	361086
3401	267104	361006
3402	267191	360939
3403	267268	360859
3404	267337	360768
3405	267420	360696
3406	267500	360619
3407	267572	360532
3408	267650	360453
3409	267735	360383
3410	267816	360308
3411	267895	360229
3412	267970	360146
3413	268052	360073
3414	268134	359998
3415	268208	359914
3416	268282	359830
3417	268366	359758
3418	268450	359687
3419	268535	359617
3420	268621	359549
3421	268699	359469
3422	268783	359398
3423	268862	359321
3424	268950	359254
3425	269036	359186
3426	269121	359116
3427	269200	359038
3428	269268	358946
3429	269352	358874
3430	269434	358801
3431	269507	358715
3432	269582	358631
3433	269665	358559
3434	269753	358493
3435	269832	358415
3436	269912	358338
3437	269994	358264
3438	270067	358178
3439	270144	358099
3440	270232	358033
3441	270307	357949
3442	270389	357875
3443	270458	357783
3444	270541	357711
3445	270621	357635
3446	270699	357555
3447	270781	357481
3448	270857	357400
3449	270932	357316
3450	270999	357222
3451	271075	357141
3452	271152	357060
3453	271224	356973
3454	271295	356885
3455	271375	356809
3456	271451	356726
3457	271525	356642
3458	271617	356581
3459	271684	356487
3460	271766	356413
3461	271845	356335
3462	271932	356268
3463	272010	356188
3464	272081	356100
3465	272160	356023
3466	272234	355939
3467	272309	355856
3468	272386	355774
3469	272466	355698
3470	272545	355620
3471	272622	355540
3472	272703	355464
3473	272782	355386
3474	272865	355314
3475	272951	355245
3476	273029	355166
3477	273118	355101
3478	273207	355036
3479	273285	354957
3480	273368	354884
3481	273444	354802
3482	273516	354714
3483	273585	354624
3484	273658	354539
3485	273738	354462
3486	273807	354371
3487	273876	354280
3488	273950	354196
3489	274021	354108
3490	274095	354023
3491	274183	353957
3492	274270	353889
3493	274352	353816
3494	274436	353744
3495	274519	353671
3496	274597	353592
3497	274678	353517
3498	274761	353444
3499	274842	353368
3500	274913	353280
3501	274995	353206
3502	275073	353128
3503	275153	353050
3504	275220	352957
3505	275300	352880
3506	275376	352798
3507	275451	352715
3508	275539	352650
3509	275614	352567
3510	275684	352477
3511	275760	352395
3512	275832	352308
3513	275898	352213
3514	275970	352127
3515	276054	352056
3516	276127	351970
3517	276202	351887
3518	276274	351800
3519	276334	351698
3520	276420	351629
3521	276502	351555
3522	276579	351474
3523	276661	351400
3524	276743	351327
3525	276832	351262
3526	276907	351179
3527	276987	351101
3528	277079	351040
3529	277167	350973
3530	277250	350900
3531	277329	350823
3532	277396	350730
3533	277476	350653
3534	277557	350578
3535	277637	350501
3536	277705	350409
3537	277789	350338
3538	277868	350260
3539	277949	350184
3540	278035	350115
3541	278120	350045
3542	278197	349964
3543	278287	349901
3544	278378	349838
3545	278460	349764
3546	278542	349689
3547	278622	349613
3548	278698	349531
3549	278760	349432
3550	278852	349370
3551	278919	349278
3552	279008	349212
3553	279084	349130
3554	279148	349034
3555	279231	348960
3556	279305	348876
3557	279384	348799
3558	279460	348716
3559	279529	348626
3560	279612	348554
3561	279693	348478
3562	279775	348403
3563	279865	348339
3564	279949	348267
3565	280031	348194
3566	280107	348112
3567	280184	348032
3568	280258	347947
3569	280324	347853
3570	280401	347773
3571	280487	347703
3572	280563	347621
3573	280647	347550
3574	280727	347473
3575	280810	347400
3576	280883	347316
3577	280967	347243
3578	281038	347155
3579	281125	347088
3580	281201	347006
3581	281272	346918
3582	281354	346844
3583	281433	346766
3584	281512	346688
3585	281584	346602
3586	281656	346515
3587	281735	346437
3588	281809	346353
3589	281887	346273
3590	281971	346202
3591	282051	346126
3592	282142	346062
3593	282222	345985
3594	282310	345918
3595	282384	345834
3596	282461	345753
3597	282543	345680
3598	282611	345588
3599	282689	345509
3600	282755	345416
3601	282831	345333
3602	282911	345257
3603	282999	345190
3604	283085	345121
3605	283165	345044
3606	283240	344961
3607	283317	344881
3608	283394	344800
3609	283466	344713
3610	283535	344624
3611	283622	344555
3612	283705	344482
3613	283773	344391
3614	283849	344309
3615	283917	344218
3616	283999	344144
3617	284082	344071
3618	284153	343983
3619	284239	343913
3620	284313	343830
3621	284396	343756
3622	284458	343659
3623	284535	343578
3624	284607	343491
3625	284682	343408
3626	284747	343314
3627	284834	343245
3628	284903	343155
3629	284989	343086
3630	285071	343011
3631	285153	342938
3632	285239	342868
3633	285316	342787
3634	285387	342700
3635	285458	342613
3636	285532	342528
3637	285607	342446
3638	285681	342362
3639	285764	342289
3640	285835	342201
3641	285914	342123
3642	285995	342048
3643	286084	341982
3644	286160	341901
3645	286230	341811
3646	286304	341728
3647	286380	341646
3648	286451	341559
3649	286542	341495
3650	286626	341423
3651	286706	341346
3652	286792	341277
3653	286869	341196
3654	286949	341120
3655	287015	341027
3656	287102	340959
3657	287178	340877
3658	287252	340793
3659	287332	340716
3660	287417	340645
3661	287488	340558
3662	287574	340488
3663	287659	340418
3664	287728	340328
3665	287809	340252
3666	287880	340165
3667	287948	340074
3668	288026	339995
3669	288105	339917
3670	288187	339843
3671	288264	339762
3672	288347	339689
3673	288419	339603
3674	288506	339535
3675	288577	339447
3676	288652	339365
3677	288739	339296
3678	288803	339200
3679	288884	339125
3680	288974	339059
3681	289051	338979
3682	289131	338902
3683	289212	338827
3684	289283	338739
3685	289367	338668
3686	289452	338597
3687	289528	338515
3688	289599	338428
3689	289675	338347
3690	289748	338262
3691	289832	338189
3692	289908	338109
3693	289987	338030
3694	290069	337956
3695	290147	337877
3696	290215	337786
3697	290301	337716
3698	290368	337625
3699	290450	337550
3700	290520	337462
3701	290595	337379
3702	290664	337289
3703	290740	337209
3704	290811	337121
3705	290891	337045
3706	290972	336968
3707	291035	336873
3708	291118	336800
3709	291192	336715
3710	291265	336631
3711	291346	336554
3712	291430	336482
3713	291515	336411
3714	291595	336335
3715	291680	336264
3716	291766	336194
3717	291841	336112
3718	291928	336043
3719	292006	335964
3720	292089	335891
3721	292167	335812
3722	292247	335734
3723	292318	335647
3724	292392	335564
3725	292473	335488
3726	292555	335414
3727	292629	335330
3728	292702	335246
3729	292785	335173
3730	292865	335096
3731	292956	335032
3732	293029	334946
3733	293105	334865
3734	293189	334793
3735	293277	334725
3736	293349	334639
3737	293418	334550
3738	293489	334463
3739	293570	334388
3740	293654	334315
3741	293724	334227
3742	293797	334143
3743	293872	334060
3744	293958	333990
3745	294032	333906
3746	294109	333826
3747	294181	333740
3748	294259	333661
3749	294328	333572
3750	294405	333492
3751	294471	333399
3752	294553	333325
3753	294626	333240
3754	294706	333163
3755	294795	333096
3756	294869	333013
3757	294950	332938
3758	295018	332847
3759	295092	332763
3760	295176	332691
3761	295259	332618
3762	295347	332550
3763	295423	332469
3764	295502	332391
3765	295583	332316
3766	295656	332231
3767	295738	332156
3768	295802	332062
3769	295880	331982
3770	295957	331901
3771	296028	331815
3772	296100	331730
3773	296173	331644
3774	296247	331561
3775	296317	331473
3776	296400	331400
3777	296477	331319
3778	296565	331252
3779	296640	331170
3780	296735	331109
3781	296823	331042
3782	296902	330964
3783	296982	330887
3784	297063	330811
3785	297147	330739
3786	297220	330654
3787	297296	330573
3788	297383	330504
3789	297472	330437
3790	297545	330353
3791	297612	330262
3792	297685	330176
3793	297767	330103
3794	297837	330014
3795	297921	329942
3796	297997	329861
3797	298073	329780
3798	298146	329695
3799	298229	329622
3800	298311	329547
3801	298397	329477
3802	298476	329399
3803	298571	329338
3804	298651	329262
3805	298731	329185
3806	298806	329103
3807	298876	329015
3808	298956	328938
3809	299039	328864
3810	299122	328791
3811	299197	328708
3812	299266	328620
3813	299345	328542
3814	299426	328467
3815	299513	328397
3816	299586	328312
3817	299666	328235
3818	299747	328160
3819	299822	328078
3820	299888	327986
3821	299972	327913
3822	300044	327827
3823	300131	327758
3824	300215	327686
3825	300292	327605
3826	300368	327525
3827	300445	327444
3828	300511	327352
3829	300595	327279
3830	300670	327197
3831	300746	327116
3832	300826	327039
3833	300915	326972
3834	301000	326901
3835	301070	326813
3836	301156	326743
3837	301231	326660
3838	301311	326584
3839	301393	326509
3840	301473	326433
3841	301552	326354
3842	301618	326263
3843	301691	326178
3844	301773	326103
3845	301848	326022
3846	301907	325922
3847	301980	325837
3848	302042	325741
3849	302129	325672
3850	302203	325589
3851	302288	325516
3852	302361	325432
3853	302442	325356
3854	302531	325289
3855	302609	325211
3856	302682	325126
3857	302764	325052
3858	302846	324977
3859	302925	324899
3860	303011	324828
3861	303085	324746
3862	303169	324672
3863	303238	324583
3864	303317	324506
3865	303398	324430
3866	303479	324354
3867	303561	324280
3868	303632	324193
3869	303712	324117
3870	303784	324031
3871	303876	323967
3872	303950	323884
3873	304023	323800
3874	304102	323722
3875	304186	323649
3876	304272	323578
3877	304347	323496
3878	304430	323422
3879	304504	323340
3880	304580	323258
3881	304662	323184
3882	304741	323105
3883	304827	323035
3884	304906	322958
3885	304990	322884
3886	305057	322794
3887	305131	322710
3888	305205	322628
3889	305284	322550
3890	305365	322474
3891	305442	322393
3892	305521	322316
3893	305599	322236
3894	305680	322161
3895	305752	322076
3896	305834	322001
3897	305912	321922
3898	305984	321837
3899	306067	321763
3900	306151	321691
3901	306236	321618
3902	306312	321538
3903	306386	321454
3904	306463	321375
3905	306561	321317
3906	306630	321228
3907	306717	321158
3908	306799	321084
3909	306874	321001
3910	306952	320922
3911	307036	320849
3912	307111	320767
3913	307192	320692
3914	307270	320613
3915	307347	320532
3916	307429	320458
3917	307507	320378
3918	307584	320299
3919	307669	320227
3920	307745	320145
3921	307833	320077
3922	307909	319996
3923	307988	319919
3924	308069	319842
3925	308144	319761
3926	308224	319683
3927	308306	319609
3928	308381	319526
3929	308465	319454
3930	308546	319377
3931	308631	319306
3932	308710	319228
3933	308791	319152
3934	308868	319072
3935	308937	318984
3936	309019	318909
3937	309097	318830
3938	309185	318761
3939	309267	318686
3940	309343	318605
3941	309422	318527
3942	309510	318459
3943	309578	318369
3944	309659	318293
3945	309724	318201
3946	309810	318130
3947	309885	318048
3948	309962	317968
3949	310046	317895
3950	310124	317816
3951	310205	317741
3952	310299	317678
3953	310374	317596
3954	310452	317517
3955	310539	317447
3956	310621	317372
3957	310701	317295
3958	310776	317213
3959	310867	317147
3960	310941	317064
3961	311029	316995
3962	311105	316914
3963	311177	316829
3964	311266	316762
3965	311355	316693
3966	311448	316630
3967	311531	316556
3968	311610	316478
3969	311694	316405
3970	311771	316324
3971	311856	316253
3972	311936	316176
3973	312021	316104
3974	312098	316024
3975	312173	315942
3976	312262	315874
3977	312339	315794
3978	312428	315726
3979	312507	315648
3980	312591	315574
3981	312677	315503
3982	312758	315427
3983	312829	315342
3984	312913	315269
3985	312986	315185
3986	313067	315108
3987	313136	315020
3988	313214	314942
3989	313300	314870
3990	313387	314800
3991	313482	314738
3992	313569	314668
3993	313647	314590
3994	313724	314509
3995	313797	314425
3996	313870	314342
3997	313937	314251
3998	314016	314173
3999	314090	314090
4000	314167	314010
4001	314258	313944
4002	314328	313857
4003	314416	313788
4004	314471	313686
4005	314550	313608
4006	314623	313523
4007	314702	313445
4008	314783	313370
4009	314865	313295
4010	314934	313207
4011	315004	313120
4012	315078	313037
4013	315150	312951
4014	315230	312875
4015	315313	312801
4016	315393	312723
4017	315466	312639
4018	315546	312562
4019	315619	312478
4020	315687	312390
4021	315765	312311
4022	315839	312227
4023	315919	312151
4024	315983	312058
4025	316065	311983
4026	316156	311916
4027	316240	311843
4028	316313	311760
4029	316399	311688
4030	316475	311607
4031	316562	311537
4032	316638	311456
4033	316713	311374
4034	316794	311298
4035	316874	311221
4036	316954	311144
4037	317041	311074
4038	317127	311002
4039	317207	310926
4040	317288	310849
4041	317368	310772
4042	317455	310703
4043	317531	310621
4044	317609	310542
4045	317691	310467
4046	317776	310395
4047	317863	310325
4048	317949	310253
4049	318026	310173
4050	318113	310103
4051	318180	310014
4052	318245	309921
4053	318319	309839
4054	318389	309752
4055	318471	309677
4056	318555	309604
4057	318628	309520
4058	318705	309440
4059	318793	309371
4060	318877	309297
4061	318954	309217
4062	319032	309138
4063	319121	309070
4064	319194	308986
4065	319275	308910
4066	319361	308839
4067	319434	308754
4068	319519	308682
4069	319596	308603
4070	319679	308528
4071	319756	308448
4072	319830	308365
4073	319901	308280
4074	319982	308204
4075	320057	308122
4076	320142	308050
4077	320218	307969
4078	320305	307898
4079	320386	307822
4080	320477	307755
4081	320556	307677
4082	320635	307599
4083	320711	307518
4084	320786	307437
4085	320862	307355
4086	320943	307280
4087	321016	307195
4088	321092	307115
4089	321180	307045
4090	321263	306971
4091	321344	306895
4092	321419	306813
4093	321491	306728
4094	321557	306637
4095	321636	306560
4096	321711	306478
4097	321791	306401
4098	321864	306316
4099	321946	306241
4100	322026	306165
4101	322095	306077
4102	322183	306007
4103	322261	305928
4104	322341	305851
4105	322422	305775
4106	322496	305692
4107	322576	305615
4108	322657	305538
4109	322735	305460
4110	322808	305376
4111	322872	305283
4112	322945	305200
4113	323022	305120
4114	323101	305042
4115	323183	304967
4116	323272	304898
4117	323359	304828
4118	323435	304747
4119	323507	304662
4120	323571	304570
4121	323644	304486
4122	323731	304415
4123	323809	304337
4124	323886	304257
4125	323955	304169
4126	324030	304087
4127	324103	304003
4128	324178	303922
4129	324266	303852
4130	324361	303789
4131	324438	303709
4132	324509	303624
4133	324598	303555
4134	324673	303473
4135	324752	303395
4136	324829	303315
4137	324907	303236
4138	324989	303160
4139	325075	303089
4140	325150	303007
4141	325236	302936
4142	325325	302867
4143	325411	302796
4144	325484	302712
4145	325565	302636
4146	325641	302555
4147	325715	302472
4148	325795	302395
4149	325864	302307
4150	325939	302226
4151	326015	302145
4152	326084	302058
4153	326159	301976
4154	326230	301890
4155	326308	301811
4156	326396	301742
4157	326468	301657
4158	326538	301571
4159	326615	301491
4160	326702	301420
4161	326783	301344
4162	326861	301265
4163	326929	301176
4164	327000	301092
4165	327081	301015
4166	327157	300934
4167	327227	300848
4168	327313	300776
4169	327394	300700
4170	327468	300617
4171	327544	300536
4172	327625	300460
4173	327704	300382
4174	327776	300297
4175	327856	300221
4176	327939	300146
4177	328022	300072
4178	328102	299994
4179	328184	299919
4180	328263	299841
4181	328349	299770
4182	328414	299679
4183	328497	299604
4184	328580	299530
4185	328668	299460
4186	328746	299381
4187	328829	299306
4188	328903	299224
4189	328974	299139
4190	329051	299059
4191	329127	298978
4192	329198	298893
4193	329290	298826
4194	329366	298746
4195	329451	298673
4196	329530	298595
4197	329609	298516
4198	329691	298442
4199	329783	298375
4200	329856	298291
4201	329944	298221
4202	330011	298133
4203	330098	298062
4204	330182	297988
4205	330258	297908
4206	330329	297822
4207	330411	297746
4208	330497	297675
4209	330584	297604
4210	330670	297532
4211	330750	297455
4212	330829	297377
4213	330910	297301
4214	330978	297212
4215	331057	297134
4216	331135	297055
4217	331217	296980
4218	331305	296910
4219	331384	296832
4220	331467	296757
4221	331546	296680
4222	331639	296614
4223	331712	296530
4224	331782	296444
4225	331855	296361
4226	331937	296285
4227	332021	296212
4228	332096	296130
4229	332175	296052
4230	332255	295974
4231	332333	295896
4232	332411	295816
4233	332491	295740
4234	332565	295657
4235	332648	295582
4236	332725	295503
4237	332804	295424
4238	332880	295344
4239	332944	295252
4240	333029	295179
4241	333104	295098
4242	333194	295030
4243	333275	294953
4244	333357	294878
4245	333432	294796
4246	333508	294715
4247	333586	294636
4248	333671	294564
4249	333745	294481
4250	333817	294396
4251	333910	294331
4252	333991	294255
4253	334067	294174
4254	334152	294101
4255	334237	294028
4256	334315	293949
4257	334389	293867
4258	334471	293791
4259	334553	293715
4260	334628	293634
4261	334709	293558
4262	334791	293482
4263	334870	293404
4264	334952	293329
4265	335025	293245
4266	335112	293174
4267	335194	293099
4268	335274	293021
4269	335351	292941
4270	335427	292861
4271	335503	292779
4272	335577	292697
4273	335665	292627
4274	335740	292545
4275	335809	292458
4276	335891	292383
4277	335974	292308
4278	336059	292235
4279	336144	292163
4280	336237	292096
4281	336316	292018
4282	336400	291944
4283	336476	291864
4284	336554	291785
4285	336629	291703
4286	336705	291622
4287	336783	291544
4288	336858	291462
4289	336942	291388
4290	337023	291312
4291	337109	291239
4292	337182	291156
4293	337262	291079
4294	337338	290998
4295	337421	290923
4296	337507	290851
4297	337589	290776
4298	337667	290697
4299	337755	290627
4300	337832	290546
4301	337915	290472
4302	337994	290394
4303	338086	290327
4304	338153	290238
4305	338231	290159
4306	338313	290083
4307	338393	290007
4308	338484	289938
4309	338555	289853
4310	338636	289777
4311	338723	289705
4312	338800	289626
4313	338888	289555
4314	338971	289481
4315	339051	289403
4316	339130	289325
4317	339219	289255
4318	339287	289168
4319	339357	289082
4320	339443	289009
4321	339513	288923
4322	339587	288841
4323	339658	288756
4324	339736	288678
4325	339816	288600
4326	339885	288513
4327	339960	288432
4328	340048	288361
4329	340123	288280
4330	340198	288198
4331	340269	288113
4332	340350	288037
4333	340431	287961
4334	340498	287872
4335	340582	287798
4336	340661	287720
4337	340738	287640
4338	340819	287563
4339	340887	287476
4340	340964	287397
4341	341047	287321
4342	341135	287251
4343	341215	287173
4344	341286	287089
4345	341355	287002
4346	341441	286930
4347	341529	286859
4348	341614	286786
4349	341708	286721
4350	341788	286643
4351	341876	286572
4352	341953	286492
4353	342034	286416
4354	342116	286340
4355	342197	286264
4356	342281	286190
4357	342354	286106
4358	342439	286033
4359	342509	285948
4360	342580	285863
4361	342656	285782
4362	342729	285699
4363	342799	285614
4364	342879	285536
4365	342948	285449
4366	343017	285363
4367	343103	285290
4368	343185	285215
4369	343265	285138
4370	343351	285065
4371	343437	284993
4372	343509	284909
4373	343580	284824
4374	343663	284749
4375	343745	284673
4376	343819	284591
4377	343898	284513
4378	343979	284436
4379	344060	284360
4380	344144	284286
4381	344228	284212
4382	344315	284140
4383	344393	284061
4384	344473	283984
4385	344546	283900
4386	344623	283821
4387	344694	283736
4388	344774	283659
4389	344848	283577
4390	344930	283501
4391	345010	283424
4392	345084	283341
4393	345164	283264
4394	345235	283179
4395	345322	283107
4396	345403	283031
4397	345490	282959
4398	345562	282876
4399	345634	282791
4400	345719	282718
4401	345794	282637
4402	345860	282548
4403	345930	282462
4404	346001	282377
4405	346087	282305
4406	346168	282229
4407	346256	282158
4408	346346	282089
4409	346433	282017
4410	346508	281935
4411	346590	281859
4412	346666	281779
4413	346750	281705
4414	346823	281622
4415	346900	281542
4416	346964	281452
4417	347036	281368
4418	347109	281284
4419	347191	281209
4420	347294	281151
4421	347377	281075
4422	347459	280999
4423	347533	280917
4424	347617	280843
4425	347697	280766
4426	347780	280691
4427	347863	280615
4428	347942	280537
4429	348032	280468
4430	348115	280393
4431	348187	280310
4432	348274	280237
4433	348348	280155
4434	348427	280077
4435	348494	279989
4436	348573	279911
4437	348651	279832
4438	348727	279751
4439	348794	279664
4440	348878	279589
4441	348958	279512
4442	349034	279431
4443	349115	279355
4444	349194	279276
4445	349266	279193
4446	349353	279121
4447	349429	279041
4448	349507	278962
4449	349589	278885
4450	349667	278806
4451	349750	278732
4452	349833	278656
4453	349908	278575
4454	349987	278497
4455	350075	278426
4456	350154	278348
4457	350233	278270
4458	350314	278193
4459	350388	278110
4460	350463	278029
4461	350537	277947
4462	350620	277872
4463	350703	277797
4464	350783	277719
4465	350860	277640
4466	350941	277563
4467	351015	277481
4468	351100	277407
4469	351187	277336
4470	351278	277266
4471	351361	277192
4472	351438	277112
4473	351515	277032
4474	351604	276962
4475	351683	276884
4476	351764	276807
4477	351845	276730
4478	351930	276656
4479	352009	276578
4480	352088	276500
4481	352168	276423
4482	352251	276348
4483	352335	276273
4484	352407	276190
4485	352484	276110
4486	352566	276034
4487	352651	275961
4488	352727	275879
4489	352796	275793
4490	352873	275714
4491	352954	275637
4492	353027	275554
4493	353105	275475
4494	353185	275398
4495	353268	275323
4496	353350	275247
4497	353422	275163
4498	353503	275086
4499	353585	275011
4500	353655	274925
4501	353733	274847
4502	353810	274767
4503	353888	274688
4504	353964	274606
4505	354043	274528
4506	354126	274454
4507	354210	274379
4508	354294	274304
4509	354368	274223
4510	354450	274147
4511	354530	274069
4512	354612	273993
4513	354694	273917
4514	354778	273843
4515	354859	273766
4516	354938	273688
4517	355015	273608
4518	355100	273535
4519	355176	273454
4520	355257	273377
4521	355345	273306
4522	355415	273220
4523	355493	273142
4524	355581	273071
4525	355649	272984
4526	355736	272911
4527	355817	272835
4528	355892	272754
4529	355965	272670
4530	356048	272595
4531	356128	272518
4532	356207	272440
4533	356287	272362
4534	356362	272281
4535	356440	272202
4536	356516	272121
4537	356594	272042
4538	356675	271965
4539	356747	271882
4540	356833	271809
4541	356915	271733
4542	356993	271654
4543	357076	271579
4544	357161	271505
4545	357256	271439
4546	357323	271352
4547	357391	271265
4548	357475	271190
4549	357553	271111
4550	357636	271036
4551	357719	270961
4552	357805	270888
4553	357875	270803
4554	357961	270730
4555	358037	270650
4556	358123	270577
4557	358204	270500
4558	358281	270420
4559	358355	270337
4560	358438	270262
4561	358518	270185
4562	358587	270099
4563	358659	270016
4564	358734	269935
4565	358818	269860
4566	358895	269780
4567	358973	269701
4568	359054	269624
4569	359136	269549
4570	359216	269470
4571	359300	269396
4572	359379	269318
4573	359463	269244
4574	359536	269160
4575	359618	269085
4576	359708	269015
4577	359783	268933
4578	359859	268853
4579	359934	268772
4580	360014	268694
4581	360086	268611
4582	360162	268530
4583	360234	268447
4584	360323	268376
4585	360397	268293
4586	360476	268215
4587	360553	268136
4588	360629	268055
4589	360703	267973
4590	360778	267892
4591	360852	267810
4592	360927	267729
4593	361001	267647
4594	361089	267575
4595	361171	267499
4596	361254	267424
4597	361344	267353
4598	361426	267278
4599	361503	267198
4600	361592	267127
4601	361673	267050
4602	361751	266971
4603	361832	266894
4604	361917	266820
4605	361993	266740
4606	362067	266658
4607	362144	266578
4608	362218	266496
4609	362298	266419
4610	362374	266338
4611	362456	266262
4612	362535	266184
4613	362608	266101
4614	362694	266028
4615	362775	265951
4616	362857	265875
4617	362940	265800
4618	363024	265725
4619	363104	265647
4620	363185	265571
4621	363265	265493
4622	363345	265416
4623	363431	265343
4624	363512	265265
4625	363589	265186
4626	363663	265104
4627	363742	265025
4628	363817	264944
4629	363900	264869
4630	363978	264790
4631	364062	264715
4632	364143	264638
4633	364218	264557
4634	364288	264472
4635	364361	264390
4636	364438	264310
4637	364515	264230
4638	364600	264156
4639	364671	264072
4640	364742	263988
4641	364809	263901
4642	364885	263821
4643	364956	263736
4644	365031	263655
4645	365102	263571
4646	365173	263487
4647	365257	263413
4648	365343	263339
4649	365415	263255
4650	365498	263181
4651	365578	263103
4652	365665	263031
4653	365750	262956
4654	365822	262873
4655	365908	262800
4656	365982	262718
4657	366054	262634
4658	366132	262556
4659	366215	262480
4660	366290	262399
4661	366361	262315
4662	366427	262227
4663	366506	262149
4664	366587	262072
4665	366665	261993
4666	366742	261914
4667	366820	261835
4668	366895	261754
4669	366964	261668
4670	367039	261587
4671	367101	261496
4672	367176	261415
4673	367257	261338
4674	367328	261254
4675	367404	261174
4676	367476	261091
4677	367555	261013
4678	367633	260934
4679	367715	260857
4680	367791	260777
4681	367872	260700
4682	367950	260621
4683	368026	260541
4684	368099	260458
4685	368177	260379
4686	368255	260301
4687	368329	260219
4688	368406	260139
4689	368481	260058
4690	368554	259976
4691	368613	259883
4692	368688	259802
4693	368761	259719
4694	368843	259643
4695	368923	259566
4696	368994	259482
4697	369071	259402
4698	369154	259327
4699	369227	259244
4700	369314	259172
4701	369394	259094
4702	369479	259020
4703	369560	258943
4704	369635	258862
4705	369723	258791
4706	369810	258717
4707	369881	258634
4708	369958	258554
4709	370035	258475
4710	370109	258392
4711	370185	258312
4712	370266	258235
4713	370348	258159
4714	370430	258083
4715	370514	258008
4716	370589	257927
4717	370666	257847
4718	370747	257771
4719	370826	257693
4720	370913	257620
4721	370989	257540
4722	371060	257456
4723	371137	257376
4724	371214	257296
4725	371301	257224
4726	371385	257149
4727	371463	257070
4728	371532	256985
4729	371605	256903
4730	371682	256823
4731	371757	256741
4732	371842	256667
4733	371918	256587
4734	371990	256504
4735	372070	256426
4736	372147	256347
4737	372226	256269
4738	372307	256192
4739	372392	256118
4740	372472	256040
4741	372543	255956
4742	372626	255881
4743	372701	255800
4744	372783	255723
4745	372860	255644
4746	372943	255568
4747	373021	255490
